##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Latitude 39.0N. Longitude 193.0E. Altitude -3900.0 m AMR.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-13T18:37:12.899519
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
+150 ||    6.97828e+02    6.98328e+02    6.99473e+02    7.00848e+02    7.03709e+02    7.06910e+02    7.12312e+02    7.17386e+02    7.20323e+02    7.22401e+02    7.18883e+02    7.15368e+02    7.11872e+02    7.08362e+02    7.04751e+02    7.01172e+02    6.97795e+02    6.94877e+02    6.94934e+02    6.95363e+02    6.98217e+02    7.00454e+02    6.98692e+02    6.97231e+02    6.97737e+02
+165 ||    7.06389e+02    7.07202e+02    7.08822e+02    7.10591e+02    7.13330e+02    7.16517e+02    7.22613e+02    7.28451e+02    7.32605e+02    7.35754e+02    7.32341e+02    7.28936e+02    7.25590e+02    7.22170e+02    7.18255e+02    7.14301e+02    7.10084e+02    7.06450e+02    7.06595e+02    7.07099e+02    7.09948e+02    7.11963e+02    7.08560e+02    7.05702e+02    7.06389e+02
+180 ||    7.25820e+02    7.25816e+02    7.27110e+02    7.28585e+02    7.31241e+02    7.34328e+02    7.40214e+02    7.45911e+02    7.50383e+02    7.53881e+02    7.51037e+02    7.48065e+02    7.44261e+02    7.40339e+02    7.35633e+02    7.31031e+02    7.27100e+02    7.23851e+02    7.25037e+02    7.26305e+02    7.28114e+02    7.29385e+02    7.27164e+02    7.25268e+02    7.25469e+02
+195 ||    7.56489e+02    7.56375e+02    7.57363e+02    7.58569e+02    7.61186e+02    7.64223e+02    7.69993e+02    7.75643e+02    7.80505e+02    7.84412e+02    7.82090e+02    7.79501e+02    7.75177e+02    7.70689e+02    7.65114e+02    7.59790e+02    7.56079e+02    7.53163e+02    7.55411e+02    7.57464e+02    7.58264e+02    7.58814e+02    7.57741e+02    7.56773e+02    7.56489e+02
+210 ||    8.02248e+02    8.01685e+02    8.03428e+02    8.05346e+02    8.08400e+02    8.11885e+02    8.18166e+02    8.24493e+02    8.31118e+02    8.36325e+02    8.32298e+02    8.28012e+02    8.22036e+02    8.15885e+02    8.08568e+02    8.01648e+02    7.97285e+02    7.93988e+02    7.97615e+02    8.00923e+02    8.02164e+02    8.03160e+02    8.02555e+02    8.01992e+02    8.01703e+02
+225 ||    8.54273e+02    8.54350e+02    8.56870e+02    8.59524e+02    8.63047e+02    8.67014e+02    8.73864e+02    8.80931e+02    8.89396e+02    8.95962e+02    8.90176e+02    8.84135e+02    8.76440e+02    8.68554e+02    8.59414e+02    8.50821e+02    8.45764e+02    8.42055e+02    8.47111e+02    8.51720e+02    8.53416e+02    8.54869e+02    8.54731e+02    8.54572e+02    8.54273e+02
+240 ||    8.99429e+02    8.98996e+02    9.01019e+02    9.03273e+02    9.07022e+02    9.11234e+02    9.18446e+02    9.25745e+02    9.33602e+02    9.39630e+02    9.33768e+02    9.27598e+02    9.19434e+02    9.11179e+02    9.02329e+02    8.94044e+02    8.89424e+02    8.86176e+02    8.91838e+02    8.96934e+02    8.98343e+02    8.99562e+02    8.99542e+02    8.99472e+02    8.99072e+02
+255 ||    9.21868e+02    9.21639e+02    9.23117e+02    9.24916e+02    9.28800e+02    9.33152e+02    9.40549e+02    9.47902e+02    9.54962e+02    9.60307e+02    9.54511e+02    9.48364e+02    9.39931e+02    9.31512e+02    9.23165e+02    9.15390e+02    9.11321e+02    9.08611e+02    9.14740e+02    9.20199e+02    9.21287e+02    9.22243e+02    9.22341e+02    9.22360e+02    9.21868e+02
+270 ||    9.13378e+02    9.13033e+02    9.14271e+02    9.15837e+02    9.19543e+02    9.23678e+02    9.30605e+02    9.37568e+02    9.44755e+02    9.50191e+02    9.44240e+02    9.37938e+02    9.29350e+02    9.20912e+02    9.13436e+02    9.06487e+02    9.02959e+02    9.00691e+02    9.06611e+02    9.11942e+02    9.13437e+02    9.14700e+02    9.14461e+02    9.14161e+02    9.13469e+02
+285 ||    8.88299e+02    8.87668e+02    8.88645e+02    8.89954e+02    8.93415e+02    8.97259e+02    9.03595e+02    9.10044e+02    9.17224e+02    9.22648e+02    9.16655e+02    9.10317e+02    9.01734e+02    8.93433e+02    8.86955e+02    8.80950e+02    8.78022e+02    8.76231e+02    8.81834e+02    8.86941e+02    8.88809e+02    8.90353e+02    8.89786e+02    8.89177e+02    8.88299e+02
